model,context,calibration,role,id
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191297
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191298
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191299
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191303
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191304
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191305
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191306
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191307
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191308
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191309
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191310
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191311
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191312
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191313
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191314
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191315
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191316
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191317
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191318
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191319
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191320
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191326
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191327
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191329
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191330
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191331
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191332
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191333
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191334
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191335
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191336
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191337
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191338
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191339
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191343
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191344
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191345
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191346
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,train,GSE230181:GSM7191347
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,reference,GSE230181:GSM7191321
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,reference,GSE230181:GSM7191322
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191281
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191282
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191284
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191285
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191323
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191324
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,test,GSE230181:GSM7191325
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191286
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191287
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191288
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191289
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191290
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191291
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191292
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191293
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191295
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191296
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191297
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191298
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191299
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191303
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191304
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191305
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191306
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191307
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191308
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191309
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191310
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191311
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191312
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191313
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191314
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191315
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191316
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191317
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191318
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191319
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191320
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191326
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191327
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191329
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191330
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191331
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191332
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191333
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191334
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191335
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191336
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191337
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191338
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191339
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191343
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191344
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191345
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191346
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,train,GSE230181:GSM7191347
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,reference,GSE230181:GSM7191321
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,reference,GSE230181:GSM7191323
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191281
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191282
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191284
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191285
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191322
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191324
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,test,GSE230181:GSM7191325
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191286
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191287
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191288
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191289
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191290
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191291
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191292
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191293
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191295
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191296
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191297
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191298
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191299
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191303
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191304
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191305
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191306
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191307
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191308
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191309
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191310
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191311
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191312
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191313
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191314
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191315
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191316
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191317
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191318
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191319
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191320
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191326
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191327
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191329
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191330
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191331
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191332
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191333
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191334
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191335
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191336
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191337
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191338
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191339
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191343
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191344
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191345
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191346
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,train,GSE230181:GSM7191347
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,reference,GSE230181:GSM7191321
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,reference,GSE230181:GSM7191324
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,test,GSE230181:GSM7191281
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,test,GSE230181:GSM7191282
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,test,GSE230181:GSM7191284
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,test,GSE230181:GSM7191285
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,test,GSE230181:GSM7191322
