contrast,study,species,tissue,setting,source,role,pathway,n_genes,n_source_genes,n_canonical_genes,observed_canonical_fraction,source_set_fraction,status,zscore_shift,mean_log_expression_shift,background_centered_shift,rank_shift,leave_one_min,leave_one_max,leave_one_sign_retention,genes_agreeing_fraction,excluding_MYH1_zscore_shift
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.0017272261225937668,-0.017526935154603684,-0.046330612260510495,-0.006954076408719423,-0.1310891576417398,0.12672271299239732,0.6666666666666666,0.4350282485875706,0.0017272261225937668
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.019335294851760713,0.009784734318022181,-0.01901894278788463,-0.0002241242288588685,-0.29112819802072876,0.2252297600310613,0.5,0.5144508670520231,0.019335294851760713
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.14173730691561248,0.024960932406512093,-0.003842744699394718,0.0009663899129775944,0.05041861220133241,0.2648540337443452,1.0,0.5454545454545454,0.14173730691561248
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.3793603870769676,0.07717901505997204,0.048375337954065234,0.00641338348654652,0.2901634206535183,0.4873546106359209,1.0,0.6612903225806451,0.3793603870769676
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.3420453504444808,0.07368305852671764,0.04487938142081083,0.007325913898894143,0.2157723674057207,0.4422855773152594,1.0,0.6509433962264151,0.3420453504444808
OSD-457|Kidney|3ec2dbad,OSD-457,mouse,kidney,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.32853710711276035,0.047254430058981445,0.018450752953074634,0.0027879093856469916,0.25338038899343424,0.39875816952614707,1.0,0.6197916666666666,0.32853710711276035
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,-0.16014881885179957,-0.025270359087870897,0.011342225500240222,-0.00012265442451853126,-0.21226261519208572,-0.09799240340873429,1.0,0.6086956521739131,-0.16014881885179957
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.11556684105107673,-0.023798738010317955,0.012813846577793164,0.002496464278179067,-0.21742272723175107,-0.03822997823311766,1.0,0.5693430656934306,-0.11556684105107673
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.26451804483283115,-0.053518734666469614,-0.016906150078358495,-0.003045273916740532,-0.35171109224287594,-0.15175113254684114,1.0,0.6789473684210526,-0.2631336617726806
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,-0.22273206302691678,-0.01859893886603725,0.018013645722073868,-0.0006861883120099499,-0.28974174427384836,-0.13092467613315212,1.0,0.6470588235294118,-0.22273206302691678
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.478829410229196,-0.08700756198970394,-0.05039497740159282,-0.008554705521125694,-0.5682410897293749,-0.4187590328060785,1.0,0.7401129943502824,-0.478829410229196
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.3468435123264708,-0.024567997524505003,0.012044587063606116,-0.0017558303745501824,-0.40803131765838063,-0.28413823724515397,1.0,0.6647398843930635,-0.3468435123264708
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.16288489242653206,-0.021047917617993406,0.015564666970117713,-0.0023158139256062027,-0.22740422054836118,-0.0990099431258594,1.0,0.6136363636363636,-0.16288489242653206
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,-0.1133356185994995,-0.009867974935854562,0.026744609652256557,0.0021421767959850513,-0.1961119985187621,-0.04165871808897557,1.0,0.5645161290322581,-0.1133356185994995
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,-0.20669669690052295,-0.03472194153194641,0.0018906430561647092,0.0003818064187027792,-0.31134330927157183,-0.13215567726347888,1.0,0.6037735849056604,-0.20669669690052295
OSD-457|Liver|0f84cf73,OSD-457,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.35453907617951563,-0.05511411345388395,-0.01850152886577283,-0.004171102822654482,-0.43086628103335983,-0.25495102604761694,1.0,0.7291666666666666,-0.35453907617951563
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.08632951575861705,0.04200000206912913,0.052834259945672146,0.008764191717197667,0.026951724545970022,0.1451486374372894,1.0,0.5652173913043478,0.08632951575861705
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.04733341791762048,0.0008313093774034996,0.011665567253946518,0.0024367400604702327,-0.07463269206743775,0.2299918322728334,0.5833333333333334,0.5693430656934306,0.04733341791762048
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.04073110233004415,0.0030226855465262936,0.013856943423069312,0.0024317594183282942,-0.03389073984458009,0.13478548956237646,0.75,0.5052631578947369,0.04661163545372631
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.041021749951322836,0.03339325324358322,0.04422751112012624,0.004264474225782244,-0.0701603964463468,0.20178200076351127,0.5833333333333334,0.5588235294117647,0.041021749951322836
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.21584574071836432,-0.03984679308020134,-0.02901253520365832,-0.003154068585173919,-0.2646035860411108,-0.1419705420201009,1.0,0.5649717514124294,-0.21584574071836432
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.16570456713365583,-0.010945215448018963,-0.00011095757147594476,-0.0016057789492205377,-0.3153316986705873,-0.08947244531894585,1.0,0.6011560693641619,-0.16570456713365583
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.14986751696776301,0.016628659732469853,0.02746291760901287,0.001139985412982436,0.06594303001289295,0.27419019214704166,1.0,0.5454545454545454,0.14986751696776301
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.04394599777546092,0.03396732767870336,0.04480158555524638,0.00450238535015679,-0.026501536206469122,0.14409363228642696,0.9166666666666666,0.5,0.04394599777546092
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,-0.07046558380471774,-0.019685642410117055,-0.008851384533574036,-0.00196932277442885,-0.184007153552319,0.060708290278691054,0.8333333333333334,0.5754716981132075,-0.07046558380471774
OSD-457|Liver|3ec2dbad,OSD-457,mouse,liver,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.05517125970510402,-0.013182990133726591,-0.0023487322571835723,-0.0005475361303440285,-0.11121006951907195,0.026897615876204324,0.8333333333333334,0.5052083333333334,-0.05517125970510402
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.10471540812835897,0.015534730641630912,0.014555324737802522,0.0022703163749479005,-0.1707649767101686,0.24650089787255758,0.6666666666666666,0.5706521739130435,0.10471540812835897
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.24614518168934973,-0.021694555751743394,-0.022673961655571784,-0.00665036584593004,-0.58703323841969,-0.04914562466291948,1.0,0.5912408759124088,-0.24614518168934973
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.2524122024492762,-0.18274196076549964,-0.18372136666932803,-0.033728171401137264,-0.4320179526830019,-0.14710347589163106,1.0,0.5526315789473685,-0.24515312948383286
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.005652990218205792,-0.002046325359664536,-0.0030257312634929256,-0.0012971690489583798,-0.39149306625824043,0.3243819789453157,0.6666666666666666,0.5098039215686274,0.005652990218205792
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.03589296891004119,0.00604380472877164,0.00506439882494325,0.0010489760158658434,-0.15159612055164645,0.13130687119853224,0.6666666666666666,0.519774011299435,0.03589296891004119
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.14114737589972604,-0.01978792482718017,-0.02076733073100856,-0.002896780247083064,-0.40797768111059524,0.0037448119580783907,0.8333333333333334,0.5895953757225434,-0.14114737589972604
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,-0.18815136409349117,-0.016638106525395102,-0.017617512429223492,-0.0030108203698708813,-0.460998815664893,-0.04849760672710911,1.0,0.5909090909090909,-0.18815136409349117
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.010884250493727193,0.002571767970492189,0.0015923620666637994,-0.0005498063712539025,-0.2515604676267678,0.19796817526566549,0.6666666666666666,0.510752688172043,0.010884250493727193
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.022925082961211152,0.024139992822453937,0.023160586918625548,0.005972250734581963,-0.31142160118577733,0.27596366250393056,0.6666666666666666,0.5,0.022925082961211152
OSD-457|Mandible|0f84cf73,OSD-457,mouse,bone,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.12981760706550768,-0.11207975936445624,-0.11305916526828463,-0.01709894860241029,-0.2774056044868354,-0.041795189859404086,1.0,0.5572916666666666,-0.12981760706550768
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.12816161140436055,0.02014869035802036,-0.005168330390060039,-0.00045388408664148727,-0.1026506814820728,0.5575272341860633,0.5,0.6032608695652174,0.12816161140436055
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.4590479105490113,0.05292678058800071,0.02760975983992031,0.004961562311732282,0.1700859730014227,0.8947772585169099,1.0,0.781021897810219,0.4590479105490113
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,-0.12799341429119493,-0.0839066365374288,-0.1092236572855092,-0.017736651222516997,-0.3271103057197595,0.11619014642397818,0.8333333333333334,0.5578947368421052,-0.12407756889182073
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.3284724476625782,0.027229104337155086,0.0019120835890746868,0.00017972240000485584,-0.01778034665420125,0.8565491061289539,0.8333333333333334,0.7254901960784313,0.3284724476625782
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,0.035863574067542786,0.009914590645644594,-0.015402430102435805,-0.0033216538975224807,-0.19384156291540477,0.37061510188571345,0.5,0.5084745762711864,0.035863574067542786
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.6072435373133431,0.06861748240586607,0.04330046165778567,0.006543944675366009,0.2488688191855531,1.1510868015026128,1.0,0.861271676300578,0.6072435373133431
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.43307198726453466,0.061167500913142714,0.035850480165062315,0.005156161016695249,0.1796811727944554,0.8712113932137442,1.0,0.7272727272727273,0.43307198726453466
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.13339366097078698,0.011583773225652738,-0.01373324752242766,-0.0023456435600271996,-0.16456737553286688,0.5556210068375717,0.6666666666666666,0.5860215053763441,0.13339366097078698
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.31466018515787253,0.03334589916392705,0.008028878415846652,-0.0006902064709576328,0.050228685480506616,0.8515826321755431,1.0,0.7075471698113207,0.31466018515787253
OSD-457|Mandible|3ec2dbad,OSD-457,mouse,bone,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,-0.04366508484372357,-0.05405985830778626,-0.07937687905586666,-0.013040982067626272,-0.1643622345378959,0.2056735206718761,0.6666666666666666,0.5052083333333334,-0.04366508484372357
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.0869418514158,0.028351548721716746,0.02224109696040877,0.005588585941120994,0.05792333318219219,0.13890978819356176,1.0,0.5217391304347826,0.0869418514158
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,0.05250808825861892,0.00869400650625396,0.0025835547449459817,0.00194631157831604,0.019446517152448457,0.09687750549328636,1.0,0.5109489051094891,0.05250808825861892
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.35662375793488654,0.062487219385150006,0.05637676762384203,0.008593714751765846,0.31301737768438487,0.40548719686592943,1.0,0.6421052631578947,0.3592651535503528
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.05308568693201617,0.004999373181194144,-0.0011110785801138334,0.000605862742943275,-0.017895838679979924,0.12750769046802116,0.9166666666666666,0.5588235294117647,0.05308568693201617
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.05249856963903804,0.003319003589437486,-0.002791448171870492,0.00023427172415413366,-0.11201786218329333,0.00927138846363021,0.8333333333333334,0.536723163841808,-0.05249856963903804
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,0.2401479259806383,0.018667791117708,0.012557339356400021,0.0032311878266489957,0.18315424703335292,0.31750372607101013,1.0,0.6763005780346821,0.2401479259806383
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Reactive Oxygen Species Pathway,44,49,44,1.0,0.8979591836734694,ok,0.09700509187702652,0.007896645502610156,0.0017861937413021778,0.00011077640899592733,0.02106126041135275,0.17366082193199267,1.0,0.6590909090909091,0.09700509187702652
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,p53 Pathway,186,200,186,1.0,0.93,ok,0.12128931970855947,0.023713906405754326,0.017603454644446348,0.0035438137476999643,0.09468799972876334,0.1588424573881151,1.0,0.5376344086021505,0.12128931970855947
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Circadian clock,106,112,106,1.0,0.9464285714285714,ok,0.02990106743076173,0.004261361153901078,-0.0018490906074069002,0.0003580115583923238,-0.02659408899708629,0.08364103280375583,0.8333333333333334,0.5471698113207547,0.02990106743076173
OSD-457|Spleen|0f84cf73,OSD-457,mouse,spleen,actual_flight,existing,primary,Muscle contraction,192,204,192,1.0,0.9411764705882353,ok,0.21757343934799428,0.04123476605551968,0.0351243142942117,0.0060915576803315385,0.18882553667225954,0.2442007779350996,1.0,0.609375,0.21757343934799428
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,TNF-alpha Signaling via NF-kB,184,200,184,1.0,0.92,ok,0.1752189301033122,0.03490741881609427,0.04279007745716967,0.008586944575849298,0.12063488860406033,0.26669551044154627,1.0,0.6141304347826086,0.1752189301033122
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,DNA Repair,137,150,137,1.0,0.9133333333333333,ok,-0.12826214394067123,-0.017894891908713184,-0.010012233267637782,-0.001573005134918648,-0.19865592459018697,-0.07583112429892006,1.0,0.5474452554744526,-0.12826214394067123
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,Myogenesis,190,200,190,1.0,0.95,ok,0.14324042267741982,0.022827681987300785,0.030710340628376187,0.004142531567957297,0.06558463517639743,0.25020074973795664,1.0,0.5947368421052631,0.14138784957908496
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,Unfolded Protein Response,102,113,102,1.0,0.9026548672566371,ok,0.0920594089754231,0.01723195101116204,0.02511460965223744,0.003067240743973132,0.034490329212994775,0.21926629320366556,1.0,0.4803921568627451,0.0920594089754231
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,Inflammatory Response,177,200,177,1.0,0.885,ok,-0.019885178885298404,0.001387999808720508,0.00927065844979591,0.001980878261285235,-0.056765048277570986,0.05444099331288645,0.8333333333333334,0.5028248587570622,-0.019885178885298404
OSD-457|Spleen|3ec2dbad,OSD-457,mouse,spleen,actual_flight,existing,primary,Oxidative Phosphorylation,173,200,173,1.0,0.865,ok,-0.024185825083482552,-0.0016842019064116087,0.006198456734663793,0.0017631042476242698,-0.10588147601956047,0.07002522506288231,0.6666666666666666,0.5260115606936416,-0.024185825083482552
