training_study,gene,train_weight_times_effect,test_weight_times_effect,train_effect_log1pTPM,test_effect_log1pTPM
GSE234465,ADCK5,-2.9326152949403005e-06,4.5888620711896485e-06,-0.04718069235483835,0.07382682959238694
GSE234465,ADCY1,0.001230979131652846,-0.004979881918072594,0.1899711390336355,-0.7685214281082154
GSE234465,ADCY10,7.417147922208574e-05,-0.00012978182168769302,-0.01747458924849828,0.030576227543254696
GSE234465,ADCY2,0.00267075102417153,-0.0017131591842723512,-0.5205752849578857,0.33392417430877686
GSE234465,ADCY3,-1.6051533115797922e-05,-1.9401448036128017e-05,-0.11508160829544067,-0.1390988528728485
GSE234465,ADCY4,0.0004470376957565429,0.000823565726503702,-0.013741257290045421,-0.025315154964725174
GSE234465,ADCY5,0.001459646117470057,0.0008002285515138774,-0.12839064374566078,-0.07038819727798304
GSE234465,ADCY6,0.0017866015737508223,-0.002517026079291756,-0.1860189437866211,0.26206992069880175
GSE234465,ADCY7,0.0006651193256908682,-1.648435377898209e-05,-0.45321479439735424,0.011232500274976132
GSE234465,ADCY8,0.00013209652937563385,-0.00016694019533993726,0.03980028132597607,-0.05029857158660889
GSE234465,ADCY9,0.002879870434008082,0.0017201333644727226,0.3222903410593667,0.1925025383631387
GSE234465,ADCYAP1,0.0,0.0,0.0,0.0
GSE234465,ADCYAP1R1,0.000560617553450747,-0.0017340603854772074,0.008232024187843006,-0.025462682979802292
GSE234465,ADD1,0.0027875818832277526,-0.0007577219945343747,-0.2882386843363438,0.07834919293721576
GSE234465,ADD2,0.00031532260055660324,-0.0004600380284519243,-0.015994604056080185,0.023335232244183622
GSE234465,ADD3,0.0006693741583403439,-0.0009471846025472003,-0.23405690987904837,0.3311975797017417
GSE234465,ADGB,0.0,0.0,0.0,0.0
GSE234465,ADGRA1,0.0009245419244943893,-0.0015403464214617313,-0.2868976990381875,0.47799005359411234
GSE234465,ADGRA2,0.0009094270397168828,0.0008420571674492966,-0.25799402594566345,-0.23888196547826124
GSE234465,ADGRA3,0.0016017333060359513,-0.0029617870386782403,-0.16690607865651463,0.3086283206939697
GSE234465,ADGRB1,0.0015913686589156106,-0.00020103221418420783,-0.04158239811658859,0.005252963552872341
GSE234465,ADGRB2,-8.502191388221033e-06,-4.782828471331663e-05,-0.05216338237126639,-0.2934402426083884
GSE234465,ADGRB3,0.0009867354061246824,7.756368869717001e-05,-0.09081481831769149,-0.007138623235126332
GSE234465,ADGRD1,0.003995768814710266,-0.0005940204408072399,-1.5183800160884857,0.22572596371173861
GSE234465,ADGRE1,0.0006442264743233035,0.0,0.0052001831742624445,0.0
GSE234465,ADGRE5,0.00030428129284524696,-0.00027112333904658265,-0.048471848169962854,0.043189803759257295
GSE234465,ADGRF1,0.0,-0.0,0.0,-0.0051786523933211965
GSE234465,ADGRF3,0.0011998822124183062,-6.486847959995325e-05,-0.21365697775036097,0.011550803203135729
GSE234465,ADGRF4,0.0004741581528134378,0.0004101492218238268,-0.002804479251305262,-0.0024258888637026152
GSE234465,ADGRF5,0.0022730299458862454,0.0020246552652990763,-0.27060450365146,-0.24103546639283496
GSE234465,ADGRG1,0.000451203037072907,-0.0004951273817648414,-0.5246771275997162,0.5757541308800379
GSE234465,ADGRG2,0.0002618068082177919,0.00021432860224440085,0.027777016783754035,0.02273970345656077
GSE234465,ADGRG3,0.00033806879259292344,0.0,0.04213160276412964,0.0
GSE234465,ADGRG4,0.0,0.0,0.0,0.0026721140990654626
GSE234465,ADGRG5,0.0036798984338648043,-0.0027314799038795287,-0.6133762449026108,0.45529106756051385
GSE234465,ADGRG6,0.00010969161586100853,9.348543642662688e-05,-0.02880277453611295,-0.024547363320986434
GSE234465,ADGRG7,0.0004741581528134378,-0.0,-0.002804479251305262,0.0
GSE234465,ADGRL1,0.0010005461780652864,-0.0005509074441079965,0.1962310870488485,-0.10804615418116259
GSE234465,ADGRL2,0.0004189967302642403,0.0004545007757934793,-0.16518846899271009,-0.17918585489193606
GSE234465,ADGRL3,0.0010861374730081934,0.00031790865327711236,0.1743713033696016,0.051037872831026676
GSE234465,ADGRL4,0.00011486390935183571,0.00032724617523669,-0.07838718096415209,-0.22332432617743814
GSE234465,ADGRV1,0.002699953453942022,-0.001033356175400453,-0.5134455015261967,0.19651156539718312
GSE234465,ADH4,0.00020023012761177932,-0.0011150066919543746,0.0052215152730544405,-0.02907666563987732
GSE234465,ADH5,0.00046112320859255097,-0.0005402626553517659,-0.1312402884165449,0.15376416842142773
GSE234465,ADH6,0.0007949912439896645,-0.0001577368801359078,-0.12266861895720163,0.024339092274506886
GSE234465,ADH7,0.0,-0.0,0.0,-0.0043336528663833924
GSE234465,ADHFE1,2.590613450297798e-05,-0.0008663124377010113,-0.010394454002380371,0.3475950757662454
GSE234465,ADI1,0.0017921601280840914,-0.00190864090640831,-0.1686064402262364,0.1795649528503418
GSE234465,ADIG,0.0,0.0,0.0,0.0438070185482502
GSE234465,ADIPOQ,0.0,-0.0,0.0,-0.0025727213360369205
GSE234465,ADIPOR1,0.0009389449671768668,-0.002355206921434373,-0.13027334213256836,0.32677173614501953
GSE234465,ADIPOR2,0.002335521726263341,-0.005960961221002284,-0.1395092805226641,0.35607008139292384
GSE234465,ADK,1.0167218875374967e-05,-0.00010470772152674311,-0.04209367434183742,0.43350426355997707
GSE234465,ADM,0.0004264988393069131,-9.085075488719667e-05,-0.2466524839401245,0.052540739377339836
GSE234465,ADM2,0.002207802829480584,-0.00013247174279046146,0.307486604899168,-0.01844969391822815
GSE234465,ADNP,-3.658490045526844e-05,0.001396837788129864,-0.005315383275350083,0.20294515291849802
GSE234465,ADNP2,0.0002712925823020134,-0.00036489946170012384,-0.14751378695170092,0.19841199119885755
GSE234465,ADO,0.0021807108374719735,-0.00018016780303372945,-0.2608063220977783,0.021547516187032212
GSE234465,ADORA1,0.00046181158131885467,-0.000857356956443,-0.21989281972249364,0.40823280811309814
GSE234465,ADORA2A,-2.808365522691698e-05,-3.1159508763891494e-05,-0.031040127078692085,-0.03443978726863861
GSE234465,ADORA2B,0.0004429179161382956,-0.000200058039912454,-0.431898519396782,0.19508077700932824
GSE234465,ADORA3,0.0007380480457987726,-8.220898834502108e-05,-0.045289538179834686,0.005044667671124141
GSE234465,ADPGK,0.0009420523639522637,-0.0006376573199047069,-0.2551175753275554,0.17268423239390063
GSE234465,ADPRH,1.4089603298036392e-05,0.0002452440954257874,-0.006605307261149385,-0.11497219403584813
GSE234465,ADPRM,0.00011220410635720413,1.69053349242859e-05,0.0249098539352417,0.003753066062927246
GSE234465,ADPRS,0.0003818891011444077,0.0008244913488705097,0.051990429560343276,0.11224635442097997
GSE234465,ADRA1A,0.0,0.0,0.0,0.0026506551851828894
GSE234465,ADRA1B,0.0014327039553168124,-0.0012548026630869052,-0.2478233377138772,0.21705069144566871
GSE234465,ADRA1D,0.001402518315076071,0.0010285028171639918,-0.13122678097958368,-0.09623197962840399
GSE234465,ADRA2A,0.0023353885575275253,-0.0022754579861133236,0.968324273824692,-0.9434752066930134
GSE234465,ADRA2B,0.0004505032942112075,0.0005057771531436322,-0.008556499301145474,-0.009606326775004465
GSE234465,ADRA2C,0.0036717331908577506,-0.0016497780249578539,-0.5293304324150085,0.23783800999323534
GSE234465,ADRB1,0.0011250151713943345,0.0001424190841693692,-0.052972410805523396,-0.006705938217540584
GSE234465,ADRB2,0.004233368738255501,0.0004425504441006058,-0.8654150267442069,-0.090469275911649
GSE234465,ADRB3,0.0005772192391467772,-0.0,-0.0210443784793218,0.0
GSE234465,ADSL,0.00015568675134958743,0.00011733835819975811,0.04077927271525095,0.030734618504841826
GSE234465,ADTRP,0.0003390458420292689,0.0002889519705689027,0.05440670376022655,0.04636813762287298
GSE234465,AEBP1,0.00045120724983664624,-0.002851969424226726,0.19601202011108398,-1.2389434973398847
GSE234465,AEBP2,0.00014784100691344728,-0.00017701343857876134,-0.019789576530456543,0.023694515228271484
GSE234465,AEN,0.002038747063244143,-0.00194510134541508,-0.2104864915211997,0.200818220774333
GSE234465,AFAP1,0.0014641979513336314,-0.0010684859557093891,-0.4336590369542439,0.31645898024241115
GSE234465,AFAP1L1,0.00023500896809476612,0.004892032048938446,0.0183703104654942,0.3824030558268232
GSE234465,AFAP1L2,7.759726087493035e-05,2.22213895133306e-05,-0.03623663137356439,-0.01037701964378357
GSE234465,AFDN,0.0012963269138606542,-0.0008103960885303631,-0.10810035467147805,0.06757871309916164
GSE234465,AFF1,0.0002024245912651832,-5.928845208543371e-05,0.08747720718383789,-0.025621334711710905
GSE234465,AFF2,-8.33084774813787e-05,0.0005369143581944356,-0.02892649918794632,0.18642823894818622
GSE234465,AFF3,0.0006605346810707392,-0.0007693167449582398,-0.10067609526837865,0.11725622912247977
GSE234465,AFF4,0.0011452785763037237,-0.00041053265208602143,-0.14561545848846436,0.052196820576985825
GSE234465,AFG1L,0.0007908474209172098,-0.0005834736368342575,-0.2732151349385581,0.2015734314918518
GSE234465,AFG3L2,0.00026326728784319863,0.0005795650595801029,0.036919991175333955,0.08127685387929251
GSE234465,AFM,0.0,0.0,0.0,0.0
GSE234465,AFMID,0.003680317964854652,0.0007938714809474843,0.48478202025095607,0.10457102457682321
GSE234465,AFP,3.899827008829783e-05,-0.0002484213756266632,-0.029330370326836913,0.18683626037091014
GSE234465,AFTPH,0.001028618698279784,-0.0009235543579747465,-0.07638786236445116,0.06858551502227783
GSE234465,AGA,0.0008764835510044261,7.399964590356733e-05,0.26930826902389526,0.02273712555567431
GSE234465,AGAP1,0.0003061053016475436,-0.0013140409025447872,0.03226129213968898,-0.1384904384613037
GSE234465,AGAP2,0.0019461755185461258,-0.0016889714649460693,-0.5582950562238693,0.4845114996035894
GSE234465,AGAP3,-7.618962658739557e-06,-0.00031391176590121815,0.0062369505564374705,0.2569709618886318
GSE234465,AGBL1,1.3297811308777247e-05,2.1217941113546526e-05,0.04275033871332812,0.06821229060490941
GSE234465,AGBL2,0.0009690057766265572,-0.0004941410356494162,-0.11416434993346532,0.05821770258868734
GSE234465,AGBL3,0.00033737640055949884,0.001495855354190247,0.08221159378687548,0.3645087579886118
GSE234465,AGBL4,0.0007161109799738836,-0.00010328275215664154,-0.09274614043533802,0.01337652529279391
GSE234465,AGBL5,0.0002696555032660178,-0.0004365140466825678,-0.08140500386556004,0.13177712758382176
GSE234465,AGER,4.3771955809085604e-05,0.0002789950064345741,0.02749543140331906,0.1752512063831091
GSE234465,AGFG1,0.0005173540515994638,-0.000905017858054244,-0.13524707158406546,0.23659042517344187
GSE234465,AGFG2,0.001983537057382997,-0.0015310552938932473,-0.23458125193913767,0.18106889724731445
GSE234465,AGGF1,0.002567405415269171,-0.001300198836068398,-0.2757307291030884,0.13963699340820312
GSE234465,AGK,0.001105817433098543,0.0012101500590720863,0.18261182308197021,0.19984104235967015
GSE234465,AGL,0.0025005766105489933,-0.0030572263448480365,-0.37476404507954975,0.4581897258758545
GSE234465,AGMAT,0.0009343817289049433,-0.0008314110442889208,-0.17835527658462524,0.15870017806688952
GSE234465,AGMO,0.0005229440960293025,0.0004812041665224709,-0.043017765041440725,-0.03958420781418681
GSE234465,AGO1,0.0012311226808603786,-0.0020805075519367876,-0.18572098016738892,0.3138549129168191
GSE234465,AGO2,0.0036109099701036582,-0.004072518204485612,-0.22013111909230565,0.24827204147974635
GSE234465,AGO3,0.002368725658167441,-0.004220209631605544,-0.2222518722216289,0.39597219228744507
GSE234465,AGO4,0.0005859267525089843,0.0009043525728923502,0.06294715404510498,0.09715620676676462
GSE234465,AGPAT1,0.0018956122413796362,-0.001182558501438014,-0.23572528362274214,0.1470548311869302
GSE234465,AGPAT2,0.003155318949796621,0.0005625388278086644,0.6118846734364829,0.10908846060434961
GSE234465,AGPAT3,0.0027077494420839872,-0.003602709958914023,-0.21206470330556204,0.28215595086415624
GSE234465,AGPAT4,0.0014656245223460265,0.0007848356598093412,-0.30629272262255347,-0.16401844223340345
GSE234465,AGPAT5,0.0005932226088960952,-0.001403648747679137,-0.1874540646870937,0.4435428778330484
GSE234465,AGPS,0.0028535847499858626,-0.0009178782012028284,-0.4745176633199057,0.15263237555821751
GSE234465,AGR2,0.0004741581528134378,0.018123071476802075,-0.002804479251305262,-0.10719161449621122
GSE234465,AGR3,0.0,0.0,0.0,0.010327297573288282
GSE234465,AGRN,0.0008241265744734441,0.001332840885976397,0.19349114100138332,0.31292875607808446
GSE234465,AGRP,0.0,0.0,0.0,0.0
GSE234465,AGT,0.0033827989888902104,-0.0033593327714660543,0.3802183071772256,-0.37758076190948486
GSE234465,AGTPBP1,0.0004009135050640761,2.593452926859113e-05,-0.1422326763470969,-0.00920083125432325
GSE234465,AGTR2,-3.2081836363482817e-06,-1.8387203977793517e-05,0.0040924663965900745,0.02345533265421788
GSE234465,AGTRAP,0.0026558475038649157,0.0015856812109812696,0.17150676250457764,0.10239859422047903
GSE234465,AGXT,0.0022732825549806666,-0.00024177624077827123,-0.33228323484460515,0.03534016975512107
GSE234465,AGXT2,0.0,0.0,0.0,0.0
GSE234465,AHCTF1,0.0018595782781607403,-0.0022759074279839826,-0.3252249161402383,0.39803745349248243
GSE234465,AHCYL1,0.002593578750537795,-0.002626925122177552,-0.3234537045160928,0.3276124397913618
GSE234465,AHCYL2,0.0009462537935840496,-0.002631364896011656,-0.19038955370585153,0.5294397672017412
GSE234465,AHDC1,0.002116300681972303,0.004279066710842643,0.1380753119786582,0.27918219566345215
GSE234465,AHI1,0.001206072652607503,-0.0009746738889053262,-0.29552219311396266,0.23882289727528883
GSE234465,AHNAK,0.00045544959356871677,-0.0011150181764537886,0.1260081132253008,-0.30848932266235307
GSE234465,AHR,0.002029281591736353,-0.0009182736219751668,-0.519973635673523,0.23529414335886623
GSE234465,AHRR,0.0004629157281642377,0.0015196932577251879,0.06722096602121974,0.22067785263061523
GSE234465,AHSA1,0.0005359103745205735,-0.0016523371510521988,-0.07683078447977643,0.23688729604085257
GSE234465,AHSG,0.00020309043588396017,0.0002847558641531028,0.009444990505774816,0.013242949731647968
GSE234465,AICDA,0.0005292289067398954,-0.0009656940324904835,-0.008414206405480702,0.015353562155117592
GSE234465,AIDA,0.003236638413544145,-7.295585268350453e-05,-0.33263440926869725,0.0074977874755859375
GSE234465,AIF1,0.0013447955205870966,0.00012396342984399587,0.06883108491698901,0.006344858556985855
GSE234465,AIF1L,0.001782990782275137,-0.001111821921803864,-0.845252613226573,0.5270752906799316
GSE234465,AIFM1,0.00014497192243400765,-0.0008083675943970791,-0.034096161524454605,0.19012117385864258
GSE234465,AIFM2,0.0016112243200520084,-0.000462935228549725,0.3272700508435564,-0.09403087695439671
GSE234465,AIFM3,6.551117055214545e-05,0.00019678728438522153,0.021906747172276173,0.06580510238806407
GSE234465,AIG1,0.00283864193640344,-0.001001843552181782,-0.27094451586405466,0.09562460581461618
GSE234465,AIM2,0.0011144174958366093,0.003817839210114862,-0.01398801493148009,-0.04792099197705586
GSE234465,AIMP1,-5.1066168925828934e-05,0.0008877196258016146,-0.015602310498555204,0.2712260882059736
GSE234465,AIMP2,0.002324439787889146,0.002168842732076132,0.16176398595174124,0.15093557039896588
GSE234465,AIP,0.0040617758762406435,0.00251544148433318,0.2109694083531699,0.13065250714619925
GSE234465,AIPL1,0.0012033790532113976,0.0,0.10675668219725291,0.0
GSE234465,AIRE,0.002417037949101154,-0.000348373467853195,-0.5369247732063135,0.07738825337340434
GSE234465,AJAP1,0.0,0.0,0.0,0.0
GSE234465,AJM1,0.0002656651573362096,-0.0007684809674936088,-0.09655916690826416,0.2793135643005371
GSE234465,AJUBA,0.00016872280352719847,-0.00014318151166219502,-0.18268469969431544,0.15502985318501805
GSE234465,AK1,0.001564364946482626,-0.0003666227733766236,0.21362860997517877,-0.05006575584411621
GSE234465,AK2,0.0006555361427085193,3.4522840362378744e-05,-0.21345774332682232,-0.011241436004638672
GSE234465,AK3,0.0035927088738949326,-0.0022474976773947507,-0.36504499117533395,0.2283618847529096
GSE234465,AK5,3.119126973944268e-05,3.2995095001193705e-05,-0.14880849917729688,-0.1574142575263977
GSE234465,AK7,0.000312351314897607,-0.00020954298022256648,-0.08307602380712827,0.055732109273473426
GSE234465,AK8,-2.3865755728794983e-05,0.00014708840558249294,0.011965744197368622,-0.07374676316976547
GSE234465,AK9,0.003044704896157346,-0.003520887363287728,-0.33695962031682325,0.38965906699498487
GSE234465,AKAIN1,0.0005772192391467769,-0.0006237963772155927,-0.018554627895355225,0.020051843176285427
GSE234465,AKAP1,0.0006144052138607516,0.001601329085168792,0.14187447230021188,0.3697685400644941
GSE234465,AKAP10,0.0012025761621627371,-0.0015579824641839214,-0.1380423903465271,0.1788390874862671
GSE234465,AKAP11,8.020060577407374e-05,-0.00019673290455172362,-0.0932837724685669,0.22882604598999023
GSE234465,AKAP12,0.0011268260121874748,-0.00019267612020637724,-0.5402064820130668,0.09236997365951538
GSE234465,AKAP13,0.002788659851061501,-0.003610259557996305,-0.29661909739176373,0.38400952021280954
GSE234465,AKAP3,0.0006373939612310461,-0.00019059314945691434,-0.28774748742580414,0.08604207634925831
GSE234465,AKAP4,0.0004741581528134378,-0.004336149292537186,-0.002804479251305262,0.025646802969276905
GSE234465,AKAP6,0.00162761329096335,-0.0006247109969556611,-0.4045495192209878,0.15527431170145656
GSE234465,AKAP7,0.002958710422734506,-0.0012407129577963671,-0.3407901326815288,0.1429077784220376
GSE234465,AKAP8,0.003348578063418792,0.0002433191461307373,0.2848884661992388,0.020700971285501968
GSE234465,AKAP8L,0.004019959770246436,-0.00022941620192185071,0.43227195739746094,-0.02466944853464792
GSE234465,AKAP9,0.00028730768566349825,-0.000584295679772706,-0.0717629591623945,0.1459438403447466
GSE234465,AKIP1,0.0010146305403654497,-0.0008921024355312351,-0.1496128241221113,0.13154538472493504
GSE234465,AKIRIN1,0.0021027446112713887,-0.0017073425369679039,-0.3259241580963135,0.26463707288106253
GSE234465,AKIRIN2,0.002486884816341956,0.0019780249078502187,-0.20673712094624852,-0.16443510850270648
GSE234465,AKNA,0.0015644066682568643,2.8701327739563487e-05,0.18226077655951178,0.003343840440114376
GSE234465,AKR1A1,-8.524346503033229e-05,0.0002746732199967755,-0.04948504765828465,0.15945172309875488
GSE234465,AKR1D1,8.58015342272134e-05,-9.28175227642999e-05,-0.011403935961425303,0.012336435417334238
GSE234465,AKR1E2,9.26178139472236e-05,0.0007439126840168515,0.03545507291952765,0.28477759659290314
GSE234465,AKR7L,0.00016406633702945435,0.0002513816141733247,0.02335034745434919,0.03577728460853299
GSE234465,AKT1,0.0005891863829800984,-0.0008385343112402877,-0.1358803113301592,0.19338583946228027
GSE234465,AKT1S1,0.00018269708171746258,-0.0003705949035654686,0.053454717000325225,-0.1084311008453369
GSE234465,AKT2,0.001681469518196633,0.006870935436389729,0.0716707706451416,0.2928659915924072
GSE234465,AKT3,0.0016241641409044574,0.00040426193662866156,-0.2974083423614502,-0.07402630647023534
GSE234465,AKTIP,0.00039506231497297387,-0.0007447904989815896,-0.05906867980957031,0.1113591194152832
GSE234465,ALAD,0.00023237787205350558,-0.0005740676850469617,-0.08555666605631496,0.21135969956715916
GSE234465,ALAS1,0.001560155078905364,-8.959874882767888e-05,0.14772796630859375,-0.008483926455179258
GSE234465,ALAS2,0.001817987654047787,0.0,0.17651606847842535,0.0
